,time,type,city,epa_app,moea_app,moea_amt,epa_amt,local_amt
661,2013-10-01,Elimination and Purchase,Hsinchu City,,17.0,10000,,
662,2013-10-01,Elimination,Hsinchu City,,0.0,10000,,
663,2013-10-01,New Purchase,Yunlin County,,10.0,10000,,
664,2013-10-01,Elimination and Purchase,Yunlin County,,10.0,10000,,
665,2013-10-01,Elimination,Yunlin County,,0.0,10000,,
666,2013-10-01,New Purchase,Chiayi County,,2.0,10000,,
667,2013-10-01,Elimination and Purchase,Chiayi County,,2.0,10000,,
668,2013-10-01,Elimination,Chiayi County,,0.0,10000,,
669,2013-10-01,New Purchase,Pingtung County,,8.0,10000,,
670,2013-10-01,Elimination and Purchase,Pingtung County,,7.0,10000,,
671,2013-10-01,Elimination,Pingtung County,,0.0,10000,,
672,2013-10-01,New Purchase,Hualien County,,0.0,10000,,
673,2013-10-01,Elimination and Purchase,Hualien County,,1.0,10000,,
674,2013-10-01,Elimination,Hualien County,,0.0,10000,,
675,2013-10-01,New Purchase,Taitung County,,44.0,10000,,
676,2013-10-01,Elimination and Purchase,Taitung County,,43.0,10000,,
677,2013-10-01,Elimination,Taitung County,,0.0,10000,,
678,2013-10-01,New Purchase,Kinmen County,,0.0,10000,,
679,2013-10-01,Elimination and Purchase,Kinmen County,,1.0,10000,,
680,2013-10-01,Elimination,Kinmen County,,0.0,10000,,
681,2013-10-01,New Purchase,Penghu County,,14.0,10000,,
682,2013-10-01,Elimination and Purchase,Penghu County,,14.0,10000,,
683,2013-10-01,Elimination,Penghu County,,0.0,10000,,
684,2013-11-01,New Purchase,Taipei City,,37.0,10000,,
685,2013-11-01,Elimination and Purchase,Taipei City,,37.0,10000,,
686,2013-11-01,Elimination,Taipei City,,0.0,10000,,
687,2013-11-01,New Purchase,Taichung City,,42.0,10000,,
688,2013-11-01,Elimination and Purchase,Taichung City,,41.0,10000,,
689,2013-11-01,Elimination,Taichung City,,0.0,10000,,
690,2013-11-01,New Purchase,Keelung City,,2.0,10000,,
691,2013-11-01,Elimination and Purchase,Keelung City,,1.0,10000,,
692,2013-11-01,Elimination,Keelung City,,0.0,10000,,
693,2013-11-01,New Purchase,Tainan City,,10.0,10000,,
694,2013-11-01,Elimination and Purchase,Tainan City,,9.0,10000,,
695,2013-11-01,Elimination,Tainan City,,0.0,10000,,
696,2013-11-01,New Purchase,Kaohsiung City,,56.0,10000,,
697,2013-11-01,Elimination and Purchase,Kaohsiung City,,56.0,10000,,
698,2013-11-01,Elimination,Kaohsiung City,,0.0,10000,,
699,2013-11-01,New Purchase,Yilan County,,0.0,10000,,
700,2013-11-01,Elimination and Purchase,Yilan County,,1.0,10000,,
701,2013-11-01,Elimination,Yilan County,,0.0,10000,,
702,2013-11-01,New Purchase,Taoyuan City,,24.0,10000,,
703,2013-11-01,Elimination and Purchase,Taoyuan City,,23.0,10000,,
704,2013-11-01,Elimination,Taoyuan City,,0.0,10000,,
705,2013-11-01,New Purchase,Hsinchu County,,1.0,10000,,
706,2013-11-01,Elimination and Purchase,Hsinchu County,,1.0,10000,,
707,2013-11-01,Elimination,Hsinchu County,,0.0,10000,,
708,2013-11-01,New Purchase,Nantou County,,0.0,10000,,
709,2013-11-01,Elimination and Purchase,Nantou County,,1.0,10000,,
710,2013-11-01,Elimination,Nantou County,,0.0,10000,,
711,2013-11-01,New Purchase,Changhua County,,10.0,10000,,
712,2013-11-01,Elimination and Purchase,Changhua County,,10.0,10000,,
713,2013-11-01,Elimination,Changhua County,,0.0,10000,,
714,2013-11-01,New Purchase,Hsinchu City,,4.0,10000,,
715,2013-11-01,Elimination and Purchase,Hsinchu City,,4.0,10000,,
716,2013-11-01,Elimination,Hsinchu City,,0.0,10000,,
717,2013-11-01,New Purchase,Yunlin County,,10.0,10000,,
718,2013-11-01,Elimination and Purchase,Yunlin County,,9.0,10000,,
719,2013-11-01,Elimination,Yunlin County,,0.0,10000,,
720,2013-11-01,New Purchase,Chiayi County,,2.0,10000,,
721,2013-11-01,Elimination and Purchase,Chiayi County,,1.0,10000,,
722,2013-11-01,Elimination,Chiayi County,,0.0,10000,,
723,2013-11-01,New Purchase,Pingtung County,,32.0,10000,,
724,2013-11-01,Elimination and Purchase,Pingtung County,,31.0,10000,,
725,2013-11-01,Elimination,Pingtung County,,0.0,10000,,
726,2013-11-01,New Purchase,Taitung County,,74.0,10000,,
727,2013-11-01,Elimination and Purchase,Taitung County,,75.0,10000,,
728,2013-11-01,Elimination,Taitung County,,0.0,10000,,
729,2013-11-01,New Purchase,Kinmen County,,1.0,10000,,
730,2013-11-01,Elimination and Purchase,Kinmen County,,1.0,10000,,
731,2013-11-01,Elimination,Kinmen County,,0.0,10000,,
732,2013-11-01,New Purchase,Penghu County,,2.0,10000,,
733,2013-11-01,Elimination and Purchase,Penghu County,,1.0,10000,,
734,2013-11-01,Elimination,Penghu County,,0.0,10000,,
735,2013-12-01,New Purchase,Taipei City,,10.0,10000,,
736,2013-12-01,Elimination and Purchase,Taipei City,,10.0,10000,,
737,2013-12-01,Elimination,Taipei City,,0.0,10000,,
738,2013-12-01,New Purchase,Taichung City,,8.0,10000,,
739,2013-12-01,Elimination and Purchase,Taichung City,,9.0,10000,,
740,2013-12-01,Elimination,Taichung City,,0.0,10000,,
741,2013-12-01,New Purchase,Keelung City,,2.0,10000,,
742,2013-12-01,Elimination and Purchase,Keelung City,,2.0,10000,,
743,2013-12-01,Elimination,Keelung City,,0.0,10000,,
744,2013-12-01,New Purchase,Tainan City,,36.0,10000,,
745,2013-12-01,Elimination and Purchase,Tainan City,,36.0,10000,,
746,2013-12-01,Elimination,Tainan City,,0.0,10000,,
747,2013-12-01,New Purchase,Kaohsiung City,,143.0,10000,,
748,2013-12-01,Elimination and Purchase,Kaohsiung City,,143.0,10000,,
749,2013-12-01,Elimination,Kaohsiung City,,0.0,10000,,
750,2013-12-01,New Purchase,Taoyuan City,,26.0,10000,,
751,2013-12-01,Elimination and Purchase,Taoyuan City,,25.0,10000,,
752,2013-12-01,Elimination,Taoyuan City,,0.0,10000,,
753,2013-12-01,New Purchase,Chiayi City,,0.0,10000,,
754,2013-12-01,Elimination and Purchase,Chiayi City,,1.0,10000,,
755,2013-12-01,Elimination,Chiayi City,,0.0,10000,,
756,2013-12-01,New Purchase,Hsinchu County,,2.0,10000,,
757,2013-12-01,Elimination and Purchase,Hsinchu County,,2.0,10000,,
758,2013-12-01,Elimination,Hsinchu County,,0.0,10000,,
759,2013-12-01,New Purchase,Nantou County,,0.0,10000,,
760,2013-12-01,Elimination and Purchase,Nantou County,,1.0,10000,,
761,2013-12-01,Elimination,Nantou County,,0.0,10000,,
762,2013-12-01,New Purchase,Changhua County,,9.0,10000,,
763,2013-12-01,Elimination and Purchase,Changhua County,,9.0,10000,,
764,2013-12-01,Elimination,Changhua County,,0.0,10000,,
765,2013-12-01,New Purchase,Hsinchu City,,3.0,10000,,
766,2013-12-01,Elimination and Purchase,Hsinchu City,,3.0,10000,,
